order_id,order_date,customer_id,product_id,region,quantity,unit_price,discount_percent
4966,2026-02-03,C0388,P017,South,2,57.32,20
4967,2025-10-17,C0333,P008,North,4,464.25,15
4968,2025-07-10,C0357,P049,West,3,98.35,5
4969,2024-06-10,C0272,P005,South,4,424.28,10
4970,2024-10-31,C0019,P015,North,5,295.49,20
4971,2024-11-01,C0246,P019,East,3,375.55,5
4972,2024-12-27,C0065,P007,North,3,332.21,10
4973,2024-10-06,C0316,P027,West,3,316.92,0
4974,2024-04-07,C0273,P029,West,3,298.04,15
4975,2025-02-26,C0329,P003,North,5,389.93,15
4976,2024-08-12,C0072,P021,West,1,319.44,20
4977,2024-11-10,C0183,P026,East,2,316.49,10
4978,2024-09-01,C0478,P013,North,1,98.94,20
4979,2025-06-27,C0410,P003,East,4,58.8,0
4980,2024-06-11,C0376,P049,North,2,78.87,10
4981,2025-11-02,C0492,P014,West,2,104.82,0
4982,2024-12-20,C0235,P019,North,5,399.56,10
4983,2025-08-18,C0010,P012,North,3,371.75,5
4984,2026-02-27,C0446,P025,East,5,496.61,20
4985,2025-11-28,C0148,P044,North,1,306.56,0
4986,2025-12-05,C0434,P022,West,1,354.19,20
4987,2025-04-10,C0335,P008,South,2,171.03,0
4988,2025-07-24,C0094,P045,West,5,175.81,15
4989,2025-06-02,C0145,P020,East,5,308.94,20
4990,2025-01-15,C0389,P014,South,4,225.46,5
4991,2025-06-22,C0162,P023,North,5,417.33,5
4992,2025-09-11,C0073,P020,North,1,307.2,10
4993,2025-11-07,C0067,P023,West,3,410.51,5
4994,2024-12-06,C0155,P023,East,1,305.22,5
4995,2025-04-21,C0310,P030,North,4,395.94,5
4996,2025-10-06,C0046,P006,West,4,308.22,5
4997,2024-12-23,C0452,P027,West,4,390.95,0
4998,2024-07-14,C0311,P005,East,4,448.75,10
4999,2025-05-21,C0361,P050,West,5,356.41,5
5000,2026-02-17,C0378,P008,East,3,280.76,15
5001,2025-03-02,C0355,P049,East,5,214.69,20
5002,2024-08-09,C0161,P024,North,3,124.65,15
5003,2024-06-27,C0304,P039,South,4,208.4,20
5004,2025-05-23,C0026,P017,South,5,99.88,15
5005,2025-08-04,C0500,P003,West,3,498.73,5
5006,2026-02-20,C0431,P026,North,1,343.55,0
5007,2024-09-27,C0450,P024,South,1,83.46,10
5008,2024-09-25,C0147,P044,North,1,307.73,10
5009,2024-07-09,C0416,P035,South,4,238.79,20
5010,2024-08-20,C0323,P036,West,4,134.12,10
5011,2024-12-26,C0277,P005,South,5,495.07,5
5012,2024-06-26,C0457,P028,North,1,244.48,5
5013,2024-06-26,C0212,P018,West,1,448.37,5
5014,2025-06-04,C0099,P026,East,4,197.33,0
5015,2025-07-19,C0259,P033,East,4,395.58,10
5016,2024-11-01,C0441,P041,West,5,50.78,15
5017,2024-04-03,C0258,P046,East,4,466.56,5
5018,2026-03-19,C0093,P029,East,2,303.0,10
5019,2025-05-08,C0056,P008,North,3,105.8,20
5020,2024-12-01,C0176,P042,North,2,318.24,0
5021,2024-07-09,C0319,P009,South,1,202.85,20
5022,2024-10-19,C0133,P031,East,1,223.26,0
5023,2026-03-17,C0405,P032,East,1,221.01,15
5024,2025-08-18,C0354,P019,West,5,259.8,20
5025,2025-02-13,C0217,P032,South,2,243.69,15
5026,2025-07-30,C0183,P024,West,2,116.86,10
5027,2025-03-11,C0451,P006,West,5,67.59,0
5028,2025-02-17,C0238,P034,South,1,71.84,5
5029,2025-10-21,C0213,P011,East,1,100.19,15
5030,2024-08-24,C0278,P007,West,5,254.97,20
5031,2024-06-04,C0387,P016,West,1,426.25,10
5032,2024-08-13,C0060,P003,South,3,137.32,15
5033,2025-07-07,C0164,P010,South,1,165.3,15
5034,2024-07-25,C0299,P002,East,4,499.74,15
5035,2024-03-24,C0462,P012,East,4,96.05,0
5036,2024-03-27,C0311,P006,West,3,196.96,10
5037,2025-04-18,C0327,P030,South,3,110.2,15
5038,2025-09-27,C0200,P013,South,5,453.01,15
5039,2024-11-02,C0269,P018,South,2,378.52,0
5040,2026-02-06,C0362,P039,South,1,481.4,15
5041,2024-11-15,C0435,P005,West,3,424.95,5
5042,2024-09-01,C0065,P024,East,1,99.63,20
5043,2025-11-25,C0177,P044,North,5,247.49,0
5044,2026-01-01,C0455,P021,East,5,494.75,20
5045,2025-10-01,C0068,P010,South,4,337.11,0
5046,2025-03-23,C0018,P047,South,5,74.62,5
5047,2025-11-02,C0323,P049,North,3,398.51,5
5048,2025-09-21,C0345,P048,West,5,260.18,0
5049,2025-03-27,C0033,P040,South,2,424.49,20
5050,2024-07-07,C0125,P021,East,3,330.54,5
5051,2026-02-11,C0118,P046,East,1,461.02,0
5052,2024-09-25,C0146,P026,West,5,289.23,5
5053,2025-01-18,C0421,P041,East,3,105.02,20
5054,2024-06-03,C0468,P032,West,1,425.98,5
5055,2024-07-22,C0165,P047,West,4,400.35,10
5056,2025-10-23,C0180,P035,East,4,404.15,0
5057,2026-02-15,C0465,P040,South,4,113.23,0
5058,2025-01-02,C0457,P009,East,2,238.53,20
5059,2025-04-11,C0048,P016,West,4,58.5,20
5060,2025-12-13,C0430,P033,South,3,264.72,0
5061,2024-09-01,C0151,P010,South,5,285.88,0
5062,2025-10-13,C0455,P026,East,5,288.97,20
5063,2024-04-24,C0402,P001,East,4,129.04,0
5064,2024-07-09,C0248,P037,West,3,360.68,0
5065,2026-01-29,C0320,P041,North,1,294.5,15
5066,2025-08-30,C0050,P002,West,2,261.67,0
5067,2024-07-18,C0229,P023,West,1,434.49,0
5068,2025-10-07,C0199,P018,North,5,298.43,5
5069,2024-06-09,C0102,P016,North,1,349.4,10
5070,2026-02-16,C0485,P008,North,1,213.58,15
5071,2024-11-27,C0194,P045,East,4,225.95,20
5072,2026-01-31,C0051,P049,North,2,371.48,10
5073,2024-07-23,C0120,P036,East,1,146.75,20
5074,2024-12-12,C0037,P009,East,4,378.96,20
5075,2025-08-09,C0147,P005,South,5,60.5,10
5076,2025-06-01,C0358,P031,West,3,240.55,5
5077,2024-10-23,C0343,P001,North,1,324.9,15
5078,2025-01-14,C0273,P050,East,1,451.28,20
5079,2025-11-11,C0233,P027,North,4,310.65,15
5080,2024-06-07,C0151,P049,West,1,384.59,5
5081,2025-04-02,C0095,P018,West,1,258.35,15
5082,2025-02-12,C0119,P036,East,3,88.15,15
5083,2025-12-30,C0401,P041,West,4,248.88,15
5084,2025-01-02,C0187,P017,South,3,109.52,10
5085,2025-09-27,C0372,P046,South,5,239.55,0
5086,2025-07-31,C0184,P049,North,5,266.67,0
5087,2026-02-13,C0399,P032,East,3,197.81,5
5088,2025-09-29,C0186,P022,East,2,334.87,0
5089,2026-03-01,C0451,P029,South,1,404.16,5
5090,2026-02-20,C0254,P018,South,2,170.65,20
5091,2024-11-16,C0186,P020,West,3,314.63,10
5092,2024-07-20,C0223,P006,South,5,201.87,5
5093,2024-09-17,C0105,P005,South,5,310.62,20
5094,2025-11-05,C0286,P050,South,1,294.93,5
5095,2024-06-29,C0087,P045,North,2,99.89,5
5096,2024-09-18,C0255,P016,South,2,376.89,20
5097,2026-02-17,C0151,P002,South,5,324.41,20
5098,2024-07-16,C0014,P049,West,5,129.02,10
5099,2024-09-12,C0098,P048,South,1,368.21,10
5100,2025-10-18,C0188,P032,East,4,301.87,20
5101,2026-02-27,C0082,P019,West,5,68.09,0
5102,2025-02-14,C0208,P012,North,1,270.49,10
5103,2024-10-27,C0360,P014,North,5,342.93,5
5104,2025-02-23,C0116,P022,West,4,164.75,0
5105,2024-05-24,C0277,P003,North,5,276.97,10
5106,2026-03-07,C0257,P042,South,3,352.39,5
5107,2026-02-17,C0146,P011,East,4,491.48,15
5108,2026-03-16,C0012,P017,South,5,417.89,20
5109,2024-08-25,C0347,P018,South,2,210.55,15
5110,2025-02-22,C0196,P017,South,4,381.41,0
5111,2025-06-05,C0397,P010,West,5,339.31,5
5112,2025-05-13,C0354,P039,North,3,299.57,20
5113,2024-12-29,C0015,P022,South,1,495.57,20
5114,2025-09-23,C0471,P045,South,2,429.41,10
5115,2024-06-21,C0215,P003,North,5,301.83,15
5116,2024-10-02,C0457,P048,North,4,206.56,15
5117,2025-01-06,C0219,P036,South,2,89.85,20
5118,2025-07-12,C0426,P026,South,5,385.13,10
5119,2025-08-30,C0285,P028,West,1,105.49,20
5120,2025-10-12,C0167,P023,West,2,244.54,20
5121,2025-01-03,C0182,P003,North,2,320.49,20
5122,2025-08-11,C0194,P033,West,5,423.99,0
5123,2025-07-05,C0490,P017,East,5,441.77,5
5124,2025-08-08,C0354,P016,East,1,157.54,15
5125,2024-09-19,C0117,P007,South,5,305.45,5
5126,2025-08-03,C0456,P030,North,4,487.78,10
5127,2025-07-23,C0460,P025,East,4,366.29,20
5128,2024-12-10,C0070,P027,East,3,385.66,20
5129,2024-11-25,C0124,P034,South,2,174.7,0
5130,2024-11-06,C0322,P044,South,4,343.73,5
5131,2025-11-23,C0494,P013,North,1,340.75,0
5132,2025-09-08,C0328,P034,West,5,101.76,15
5133,2024-07-25,C0098,P033,East,3,473.5,10
5134,2024-07-22,C0381,P028,South,4,484.8,10
5135,2025-02-08,C0104,P048,West,4,211.37,10
5136,2025-12-15,C0007,P006,North,3,273.65,0
5137,2026-02-23,C0162,P046,South,3,122.0,15
5138,2025-05-04,C0047,P005,North,2,275.88,20
5139,2024-05-04,C0122,P011,West,2,443.16,5
5140,2025-08-27,C0427,P049,North,2,379.18,5
5141,2025-12-02,C0181,P016,East,3,383.58,0
5142,2024-09-11,C0004,P044,North,2,250.55,0
5143,2024-10-31,C0279,P029,East,5,168.31,10
5144,2024-05-02,C0064,P020,South,5,437.7,15
5145,2025-08-08,C0274,P044,East,2,251.74,0
5146,2024-11-01,C0036,P030,West,2,79.3,20
5147,2025-05-14,C0451,P022,East,4,129.14,5
5148,2024-08-18,C0075,P019,North,1,264.73,15
5149,2024-07-01,C0130,P031,West,5,323.44,10
5150,2024-08-08,C0241,P048,East,3,230.05,15
5151,2025-03-14,C0491,P006,West,2,261.16,15
5152,2026-02-15,C0022,P004,North,1,395.58,10
5153,2025-11-30,C0405,P044,South,4,442.81,15
5154,2024-05-02,C0423,P036,West,5,421.03,15
5155,2024-11-23,C0214,P035,East,3,337.03,0
5156,2024-05-21,C0282,P041,North,1,309.47,15
5157,2024-12-27,C0402,P028,South,4,170.69,15
5158,2025-10-06,C0073,P012,South,5,227.85,5
5159,2024-10-25,C0010,P044,South,1,291.38,10
5160,2024-07-21,C0142,P048,North,5,128.24,0
5161,2024-09-04,C0153,P041,East,1,266.65,15
5162,2024-12-12,C0258,P016,West,4,203.22,10
5163,2025-04-21,C0296,P039,South,5,104.28,10
5164,2025-02-22,C0352,P030,South,3,401.29,15
5165,2025-10-14,C0080,P038,North,1,152.44,0
5166,2025-04-07,C0030,P029,West,2,461.41,5
5167,2024-08-16,C0323,P040,West,5,332.43,20
5168,2024-10-08,C0292,P029,South,4,140.18,10
5169,2025-12-07,C0266,P021,West,2,371.08,20
5170,2025-07-22,C0181,P024,East,3,498.25,20
5171,2024-12-05,C0413,P004,East,5,373.2,15
5172,2024-11-02,C0070,P006,North,4,400.35,0
5173,2024-09-17,C0196,P035,East,4,407.8,0
5174,2025-03-06,C0094,P011,South,2,87.78,0
5175,2024-07-24,C0358,P044,West,5,234.33,5
5176,2024-09-05,C0458,P036,West,3,343.31,5
5177,2025-07-10,C0497,P025,North,1,401.19,10
5178,2025-07-18,C0329,P034,East,4,127.33,5
5179,2024-04-17,C0483,P011,South,2,82.08,15
5180,2024-08-23,C0044,P050,North,1,85.42,10
5181,2025-06-24,C0489,P022,East,2,224.6,15
5182,2025-08-15,C0269,P043,East,4,380.59,15
5183,2025-01-14,C0333,P022,East,1,121.91,0
5184,2025-05-10,C0497,P048,East,2,446.24,5
5185,2024-04-13,C0117,P047,West,2,72.83,0
5186,2025-02-21,C0100,P026,South,5,232.28,15
5187,2024-04-30,C0218,P027,North,5,331.85,10
5188,2024-06-20,C0191,P036,South,2,251.08,10
5189,2025-04-07,C0402,P003,West,2,97.88,15
5190,2026-03-16,C0477,P038,South,5,442.92,10
5191,2024-10-15,C0090,P007,West,5,269.09,10
5192,2025-10-28,C0125,P013,West,5,305.17,20
5193,2025-10-14,C0004,P012,East,1,312.53,5
5194,2025-05-14,C0362,P050,West,5,471.13,5
5195,2025-12-21,C0171,P019,East,2,327.44,10
5196,2026-03-04,C0006,P036,East,3,461.72,5
5197,2025-08-08,C0283,P008,North,2,499.88,10
5198,2026-01-29,C0092,P027,North,2,417.72,0
5199,2025-04-22,C0316,P028,East,2,87.67,0
5200,2025-03-28,C0158,P008,North,5,163.06,20
5201,2025-07-11,C0305,P040,East,4,380.35,20
5202,2025-05-14,C0342,P009,East,2,252.08,15
5203,2024-03-27,C0069,P032,West,1,149.07,5
5204,2024-03-27,C0286,P026,South,1,371.61,15
5205,2025-09-30,C0031,P019,West,4,348.2,5
5206,2025-02-13,C0337,P016,South,2,457.55,5
5207,2026-02-13,C0201,P012,North,1,364.13,0
5208,2024-04-15,C0385,P024,North,3,207.97,20
5209,2025-08-16,C0287,P022,East,3,161.96,20
5210,2025-01-19,C0121,P034,South,3,378.56,0
5211,2025-11-30,C0104,P041,North,5,71.3,15
5212,2024-06-24,C0215,P016,South,3,476.49,20
5213,2025-04-22,C0161,P041,East,5,200.63,20
5214,2025-11-16,C0333,P046,East,1,384.18,0
5215,2024-06-25,C0227,P010,East,3,85.81,0
5216,2024-11-02,C0129,P014,South,1,491.56,15
5217,2025-05-31,C0081,P029,West,4,387.98,0
5218,2024-08-06,C0315,P039,East,5,87.78,0
5219,2024-06-24,C0260,P046,North,4,110.31,0
5220,2025-06-28,C0330,P009,West,3,69.31,10
5221,2024-04-13,C0158,P017,East,1,241.81,0
5222,2024-08-26,C0332,P034,South,3,350.6,10
5223,2024-03-27,C0040,P031,East,3,146.01,0
5224,2025-07-11,C0430,P049,South,4,401.0,0
5225,2025-06-10,C0083,P040,South,2,300.94,0
5226,2026-03-02,C0133,P005,South,3,442.98,5
5227,2025-03-09,C0337,P030,South,1,268.71,0
5228,2025-01-17,C0041,P040,South,3,373.69,0
5229,2025-12-28,C0110,P034,North,4,173.74,15
5230,2024-04-22,C0279,P044,East,3,481.97,15
5231,2024-07-04,C0133,P022,East,2,391.52,5
5232,2025-02-10,C0099,P007,North,1,89.62,15
5233,2025-01-30,C0338,P032,South,1,426.76,20
5234,2025-11-21,C0027,P037,South,4,427.63,0
5235,2024-11-02,C0408,P009,West,1,443.05,0
5236,2026-01-06,C0075,P012,North,2,464.61,15
5237,2024-09-03,C0215,P022,East,3,381.87,20
5238,2024-08-31,C0392,P049,West,3,230.89,15
5239,2024-03-22,C0482,P011,East,5,441.94,10
5240,2024-07-01,C0053,P017,North,4,80.61,5
5241,2025-03-07,C0042,P020,North,4,356.33,20
5242,2024-06-24,C0305,P012,East,2,133.09,15
5243,2025-10-03,C0424,P009,South,4,225.47,15
5244,2025-06-12,C0246,P044,East,5,447.53,20
5245,2024-09-14,C0101,P006,East,1,60.99,5
5246,2025-11-20,C0178,P029,South,3,88.83,0
5247,2024-11-29,C0175,P043,West,2,446.18,20
5248,2025-05-24,C0334,P010,West,3,81.7,10
5249,2025-08-01,C0181,P047,East,3,264.96,15
5250,2025-03-10,C0382,P034,East,3,456.67,5
5251,2025-04-18,C0372,P042,West,1,464.59,5
5252,2025-09-24,C0325,P044,South,4,157.22,10
5253,2026-03-21,C0033,P010,South,3,286.37,5
5254,2025-10-13,C0383,P022,South,1,158.1,0
5255,2024-10-05,C0320,P001,North,1,52.71,20
5256,2024-05-25,C0019,P030,East,2,429.89,10
5257,2025-06-28,C0021,P028,West,4,86.46,15
5258,2026-03-21,C0224,P017,West,3,200.67,15
5259,2024-07-22,C0254,P026,South,3,494.25,15
5260,2024-09-04,C0465,P012,East,3,485.53,15
5261,2025-01-15,C0393,P002,East,4,393.81,20
5262,2025-06-16,C0364,P048,West,4,125.97,0
5263,2024-04-05,C0093,P019,East,2,225.64,15
5264,2025-02-14,C0264,P007,East,2,210.61,20
5265,2025-12-10,C0333,P049,North,5,217.11,0
5266,2025-12-04,C0066,P045,West,2,119.68,20
5267,2026-02-01,C0390,P031,South,1,221.7,10
5268,2025-12-08,C0424,P040,South,5,479.78,0
5269,2025-03-21,C0309,P003,North,5,494.45,10
5270,2025-04-10,C0291,P036,South,1,131.45,20
5271,2024-04-19,C0282,P046,North,2,408.78,15
5272,2026-03-06,C0192,P037,West,1,391.53,0
5273,2025-12-07,C0325,P036,West,1,460.01,0
5274,2024-04-11,C0173,P043,North,3,429.23,5
5275,2025-01-17,C0368,P038,South,2,480.29,0
5276,2024-11-08,C0388,P023,North,3,383.41,10
5277,2026-02-14,C0310,P024,West,4,371.99,20
5278,2024-09-05,C0336,P040,West,3,171.38,0
5279,2025-07-14,C0300,P011,East,3,340.16,20
5280,2026-02-06,C0010,P028,North,1,260.25,0
5281,2024-07-15,C0078,P004,South,3,340.23,5
5282,2024-12-01,C0409,P046,East,4,269.53,10
5283,2026-01-26,C0449,P009,South,4,127.38,20
5284,2025-10-06,C0038,P024,West,2,233.17,10
5285,2024-10-19,C0325,P031,West,2,414.12,10
5286,2025-12-20,C0194,P043,West,1,446.82,0
5287,2025-02-21,C0444,P004,North,4,311.91,15
5288,2024-04-06,C0009,P015,East,5,316.47,0
5289,2024-05-28,C0241,P036,East,3,461.09,20
5290,2024-08-25,C0483,P008,West,1,468.48,0
5291,2025-05-29,C0331,P045,West,3,350.9,10
5292,2025-11-06,C0362,P027,South,1,439.14,20
5293,2025-05-10,C0278,P007,West,5,285.75,0
5294,2024-05-28,C0266,P032,North,2,225.54,5
5295,2024-03-23,C0164,P008,West,5,193.59,10
5296,2025-12-06,C0457,P042,West,4,452.53,0
5297,2025-12-19,C0258,P038,West,4,126.94,15
5298,2025-04-01,C0447,P008,East,3,349.25,15
5299,2024-05-14,C0470,P015,West,2,499.45,10
5300,2025-08-28,C0485,P013,North,5,265.28,20
5301,2024-12-16,C0330,P040,North,3,67.83,15
5302,2024-09-08,C0191,P013,North,1,84.56,15
5303,2026-01-21,C0476,P047,North,3,344.33,20
5304,2024-10-22,C0217,P050,North,3,358.48,0
5305,2026-01-23,C0177,P007,South,5,449.59,5
5306,2024-11-14,C0174,P043,North,1,308.49,0
5307,2025-08-04,C0473,P019,South,4,271.27,10
5308,2024-03-25,C0202,P035,South,2,100.82,5
5309,2025-02-01,C0236,P020,South,1,438.32,20
5310,2025-09-19,C0096,P006,West,5,291.06,5
5311,2026-02-14,C0317,P015,North,4,328.12,10
5312,2026-01-02,C0123,P006,North,5,354.16,10
5313,2025-01-08,C0175,P017,North,5,271.76,15
5314,2024-12-18,C0127,P026,West,5,403.57,0
5315,2025-02-22,C0487,P025,North,2,51.42,10
5316,2025-09-10,C0294,P007,North,3,480.7,0
5317,2025-08-17,C0041,P042,South,1,320.33,5
5318,2024-05-14,C0280,P006,West,5,321.83,15
5319,2025-12-18,C0226,P007,West,1,148.25,20
5320,2024-10-24,C0168,P017,West,1,279.86,15
5321,2025-05-16,C0327,P044,South,4,416.84,10
5322,2024-11-04,C0075,P016,South,3,408.45,15
5323,2025-07-15,C0309,P047,North,2,298.44,15
5324,2026-02-27,C0209,P003,South,3,214.75,20
5325,2024-04-20,C0210,P032,South,2,176.06,0
5326,2024-06-03,C0432,P020,South,1,56.12,15
5327,2024-04-06,C0417,P010,East,1,373.38,20
5328,2024-03-26,C0070,P002,West,1,339.17,15
5329,2024-07-11,C0112,P006,West,5,351.82,10
5330,2025-08-20,C0373,P048,East,1,341.95,20
5331,2025-11-21,C0356,P038,North,5,368.57,5
5332,2026-01-20,C0032,P026,East,3,305.35,10
5333,2026-03-13,C0030,P017,East,5,243.34,20
5334,2025-10-31,C0432,P029,West,3,428.28,5
5335,2024-07-05,C0314,P049,South,4,374.56,10
5336,2025-07-10,C0424,P048,West,2,65.76,20
5337,2026-03-22,C0128,P034,East,1,153.87,20
5338,2024-05-19,C0359,P045,West,3,327.64,0
5339,2025-08-31,C0006,P032,North,5,337.7,15
5340,2024-12-17,C0035,P003,East,4,482.69,20
5341,2025-05-13,C0301,P030,West,3,289.81,20
5342,2024-11-01,C0181,P020,North,3,178.29,15
5343,2024-11-29,C0054,P044,East,5,313.72,5
5344,2024-08-06,C0271,P048,North,1,174.87,20
5345,2024-05-07,C0114,P033,South,5,379.7,15
5346,2024-04-28,C0209,P020,North,5,242.95,5
5347,2025-06-09,C0417,P006,East,5,478.67,15
5348,2024-06-04,C0354,P028,South,5,488.85,5
5349,2025-09-17,C0406,P018,South,2,68.19,5
5350,2024-06-12,C0281,P010,West,2,274.33,5
5351,2025-01-27,C0251,P015,South,5,86.29,10
5352,2024-09-30,C0213,P024,South,2,412.69,5
5353,2025-03-17,C0003,P004,North,3,378.97,20
5354,2025-03-06,C0491,P023,North,4,76.06,5
5355,2024-08-18,C0033,P007,North,1,436.2,20
5356,2025-03-18,C0342,P028,West,4,302.84,0
5357,2024-09-06,C0204,P012,East,1,459.49,10
5358,2024-09-07,C0367,P030,East,1,493.48,0
5359,2025-11-04,C0045,P028,South,4,56.58,0
5360,2025-08-04,C0337,P011,East,1,417.6,15
5361,2025-08-09,C0157,P046,East,1,268.8,15
5362,2025-04-20,C0219,P014,West,5,469.49,20
5363,2026-03-19,C0289,P035,East,3,302.09,5
5364,2024-05-04,C0477,P040,East,5,298.14,5
5365,2026-01-06,C0181,P007,South,4,329.33,0
5366,2024-11-29,C0054,P008,South,4,484.51,10
5367,2025-06-20,C0043,P049,West,3,456.66,5
5368,2025-11-02,C0418,P030,West,5,325.52,20
5369,2026-01-07,C0024,P005,North,2,465.88,10
5370,2025-09-18,C0360,P007,East,2,417.43,0
5371,2025-04-22,C0199,P040,South,5,348.72,10
5372,2024-08-10,C0418,P008,East,5,62.86,10
5373,2024-04-05,C0487,P020,North,3,290.77,15
5374,2025-02-13,C0412,P026,East,4,415.57,10
5375,2025-01-10,C0217,P011,East,3,447.9,20
5376,2025-05-10,C0489,P007,South,2,429.02,20
5377,2025-08-26,C0230,P009,East,5,361.3,15
5378,2024-05-25,C0317,P031,East,1,224.94,0
5379,2025-03-20,C0158,P025,West,4,108.52,20
5380,2024-04-15,C0344,P011,West,3,139.18,5
5381,2024-05-15,C0135,P047,South,3,401.24,10
5382,2024-06-14,C0349,P009,East,1,103.76,15
5383,2025-09-14,C0438,P016,East,5,236.47,5
5384,2025-03-26,C0060,P003,North,1,121.33,15
5385,2025-09-27,C0114,P043,North,2,290.01,15
5386,2025-09-05,C0115,P039,East,3,416.77,5
5387,2025-05-12,C0190,P040,South,1,285.58,0
5388,2025-03-13,C0035,P033,West,3,438.92,5
5389,2025-02-25,C0279,P028,South,2,427.75,15
5390,2024-12-21,C0273,P022,West,3,99.16,5
5391,2025-12-05,C0440,P046,East,4,267.19,0
5392,2025-12-24,C0480,P034,West,1,160.16,15
5393,2025-11-06,C0077,P013,West,3,80.14,15
5394,2025-04-12,C0285,P046,North,5,103.12,15
5395,2025-11-09,C0392,P019,West,1,124.94,10
5396,2025-10-24,C0454,P040,North,5,334.2,10
5397,2025-01-30,C0308,P017,South,3,179.87,20
5398,2025-07-02,C0142,P034,East,3,112.54,20
5399,2024-07-16,C0077,P046,North,4,286.77,0
5400,2024-06-14,C0220,P025,East,5,77.09,5
5401,2025-03-30,C0165,P004,East,3,68.33,15
5402,2025-04-23,C0496,P040,South,2,285.64,15
5403,2025-05-23,C0172,P014,South,2,168.95,10
5404,2024-11-03,C0312,P037,South,3,168.17,0
5405,2025-11-21,C0086,P040,South,2,93.31,5
5406,2025-07-27,C0043,P038,South,2,286.78,10
5407,2025-09-04,C0068,P003,South,4,440.25,0
5408,2024-11-29,C0234,P001,South,1,174.86,10
5409,2025-02-03,C0240,P002,South,5,439.88,20
5410,2024-04-20,C0063,P019,East,5,144.02,5
5411,2025-12-01,C0434,P033,North,5,82.82,0
5412,2025-02-14,C0096,P015,South,4,219.97,10
5413,2024-10-14,C0134,P041,North,1,399.55,0
5414,2025-10-20,C0026,P038,North,4,143.32,5
5415,2024-06-12,C0443,P041,North,5,345.56,15
5416,2025-10-16,C0254,P039,North,2,231.48,5
5417,2025-06-19,C0163,P040,South,4,174.17,15
5418,2025-12-02,C0214,P032,West,3,395.65,20
5419,2025-04-27,C0160,P037,South,1,193.1,10
5420,2025-08-21,C0380,P017,North,4,388.45,10
5421,2024-05-13,C0386,P018,West,1,453.84,10
5422,2025-07-11,C0304,P037,South,1,493.44,15
5423,2025-11-24,C0401,P049,South,3,272.34,5
5424,2025-12-26,C0384,P035,East,4,57.16,10
5425,2025-10-20,C0048,P032,North,2,144.72,20
5426,2025-09-12,C0097,P025,West,5,176.91,10
5427,2025-07-09,C0198,P012,West,5,430.59,0
5428,2025-12-01,C0231,P011,North,1,206.91,15
5429,2024-05-06,C0249,P006,West,3,187.88,10
5430,2025-11-21,C0108,P040,North,1,380.72,20
5431,2025-03-14,C0350,P010,South,4,307.4,5
5432,2024-10-16,C0344,P037,West,3,302.12,15
5433,2024-10-31,C0258,P026,East,3,103.85,0
5434,2024-07-31,C0255,P022,North,5,299.01,15
5435,2025-12-19,C0424,P038,South,2,302.25,5
5436,2024-07-21,C0099,P031,South,2,466.66,5
5437,2024-06-06,C0062,P006,South,2,273.52,10
5438,2024-08-31,C0139,P016,East,4,164.69,20
5439,2024-10-14,C0324,P030,South,5,434.49,15
5440,2026-01-21,C0422,P012,South,1,216.68,5
5441,2024-06-15,C0157,P016,West,5,420.68,10
5442,2024-06-09,C0106,P049,East,5,461.56,20
5443,2025-11-22,C0456,P040,South,1,119.26,15
5444,2025-06-11,C0031,P037,East,2,112.14,0
5445,2024-12-05,C0353,P015,East,2,375.65,20
5446,2025-12-28,C0217,P017,South,4,493.49,5
5447,2025-03-23,C0226,P034,South,4,355.08,10
5448,2025-04-16,C0435,P046,East,3,80.61,15
5449,2026-03-10,C0342,P040,North,2,297.21,5
5450,2024-04-11,C0211,P047,North,3,479.78,20
5451,2025-03-15,C0088,P025,North,1,247.87,20
5452,2025-07-06,C0003,P018,North,2,129.81,20
5453,2025-11-05,C0145,P046,North,2,50.44,5
5454,2024-09-08,C0061,P002,North,4,307.53,15
5455,2024-06-29,C0033,P019,South,3,447.15,0
5456,2025-07-21,C0137,P006,West,3,398.29,10
5457,2026-01-08,C0339,P016,West,2,431.36,0
5458,2024-12-10,C0300,P012,South,2,53.38,0
5459,2026-02-24,C0282,P012,East,3,297.46,15
5460,2024-12-12,C0070,P032,East,5,91.39,5
5461,2025-04-12,C0024,P006,West,5,279.41,0
5462,2024-12-02,C0443,P047,North,4,61.74,5
5463,2025-10-07,C0497,P040,South,2,56.54,20
5464,2024-08-09,C0075,P035,North,5,303.22,10
5465,2026-02-23,C0207,P045,West,5,280.79,15
5466,2025-02-10,C0484,P031,North,2,285.51,15
5467,2026-02-08,C0129,P021,South,1,139.41,5
5468,2025-09-20,C0219,P018,North,3,315.64,0
5469,2025-11-29,C0196,P012,East,1,160.26,15
5470,2025-05-06,C0417,P031,North,1,206.76,0
5471,2024-11-30,C0286,P045,West,2,431.35,0
5472,2026-01-17,C0182,P045,North,3,408.34,10
5473,2024-06-13,C0038,P035,South,1,477.24,15
5474,2026-02-09,C0132,P032,West,1,277.96,20
5475,2025-09-29,C0260,P012,West,3,168.47,20
5476,2025-05-08,C0202,P018,West,4,443.57,15
5477,2025-07-13,C0037,P017,South,1,483.7,5
5478,2024-05-19,C0041,P005,North,3,404.87,15
5479,2025-01-09,C0279,P039,East,4,266.25,15
5480,2025-12-20,C0447,P002,East,3,104.29,10
5481,2025-10-18,C0279,P046,West,5,257.57,15
5482,2025-07-20,C0418,P028,South,1,333.2,20
